host,dns_unique_dst,dns_total_queries,auth_unique_users,auth_total_events,auth_failed,proc_unique_processes,proc_total_events,is_compromised
C5720,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C5721,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C573,4.0,6.0,2.0,93.0,0.0,13.0,233.0,0
C5732,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
C5739,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
C574,7.0,17.0,38.0,6658.0,0.0,0.0,0.0,0
C5741,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
C5742,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0
C5744,17.0,56.0,0.0,0.0,0.0,0.0,0.0,0
C575,2.0,2.0,2.0,76.0,0.0,14.0,99.0,0
C5753,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0
C5757,2.0,3.0,5.0,89.0,0.0,0.0,0.0,0
C576,6.0,28.0,2.0,105.0,0.0,13.0,106.0,0
C5763,298.0,1944.0,4.0,7.0,0.0,0.0,0.0,0
C5764,0.0,0.0,3.0,61.0,0.0,9.0,22.0,0
C577,10.0,52.0,1.0,70.0,0.0,11.0,89.0,0
C5771,8.0,10.0,4.0,121.0,0.0,0.0,0.0,0
C5774,17.0,449.0,0.0,0.0,0.0,0.0,0.0,0
C5776,17.0,205.0,0.0,0.0,0.0,0.0,0.0,0
C5778,40.0,13549.0,2.0,132.0,0.0,16.0,111.0,0
C578,0.0,0.0,1.0,55.0,0.0,11.0,90.0,0
C5782,237.0,1534.0,3.0,49.0,2.0,0.0,0.0,0
C5783,0.0,0.0,3.0,110.0,0.0,13.0,39.0,0
C5784,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C5785,27.0,4498.0,0.0,0.0,0.0,0.0,0.0,0
C5788,21.0,326.0,0.0,0.0,0.0,0.0,0.0,0
C579,0.0,0.0,1.0,47.0,0.0,10.0,92.0,0
C5791,25.0,664.0,1.0,9.0,8.0,0.0,0.0,0
C5794,21.0,1689.0,0.0,0.0,0.0,0.0,0.0,0
C5796,0.0,0.0,2.0,67.0,0.0,13.0,104.0,0
C5799,0.0,0.0,1.0,55.0,0.0,11.0,88.0,0
C58,19.0,1309.0,1.0,39.0,0.0,10.0,146.0,0
C580,1.0,1.0,2.0,70.0,0.0,19.0,210.0,0
C5801,9.0,15.0,1.0,3.0,0.0,0.0,0.0,0
C5809,20.0,371.0,0.0,0.0,0.0,0.0,0.0,0
C581,2.0,4.0,1.0,70.0,0.0,15.0,107.0,0
C5810,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C5811,21.0,993.0,0.0,0.0,0.0,0.0,0.0,0
C5817,25.0,622.0,0.0,0.0,0.0,0.0,0.0,0
C582,0.0,0.0,2.0,44.0,0.0,16.0,126.0,0
C5820,26.0,1539.0,0.0,0.0,0.0,0.0,0.0,0
C5827,25.0,775.0,0.0,0.0,0.0,0.0,0.0,0
C5828,39.0,4884.0,0.0,0.0,0.0,12.0,26.0,0
C583,1.0,2.0,6.0,74.0,0.0,7.0,38.0,0
C5830,0.0,0.0,2.0,93.0,0.0,29.0,121.0,0
C5834,23.0,762.0,0.0,0.0,0.0,0.0,0.0,0
C5837,0.0,0.0,1.0,46.0,0.0,10.0,51.0,0
C5839,2.0,2.0,1.0,37.0,0.0,0.0,0.0,0
C584,0.0,0.0,2.0,100.0,0.0,13.0,100.0,0
C5841,0.0,0.0,4.0,67.0,0.0,0.0,0.0,0
C5843,0.0,0.0,1.0,57.0,0.0,11.0,86.0,0
C5845,0.0,0.0,2.0,79.0,0.0,17.0,134.0,0
C5847,0.0,0.0,2.0,82.0,0.0,13.0,97.0,0
C585,1.0,2.0,118.0,7943.0,0.0,3.0,76.0,0
C5850,0.0,0.0,3.0,977.0,0.0,15.0,346.0,0
C5853,0.0,0.0,4.0,66.0,0.0,5.0,40.0,0
C5855,19.0,334.0,0.0,0.0,0.0,0.0,0.0,0
C5857,26.0,928.0,0.0,0.0,0.0,0.0,0.0,0
C586,0.0,0.0,2871.0,65302.0,0.0,6.0,43.0,0
C5862,22.0,578.0,0.0,0.0,0.0,0.0,0.0,0
C5864,23.0,658.0,0.0,0.0,0.0,0.0,0.0,0
C5866,0.0,0.0,3.0,173.0,0.0,15.0,105.0,0
C5874,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0
C5875,23.0,9162.0,0.0,0.0,0.0,0.0,0.0,0
C5876,21.0,166.0,0.0,0.0,0.0,0.0,0.0,0
C5878,20.0,5713.0,0.0,0.0,0.0,0.0,0.0,0
C5879,19.0,1323.0,0.0,0.0,0.0,0.0,0.0,0
C588,0.0,0.0,4.0,95.0,0.0,14.0,90.0,0
C5880,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C5883,0.0,0.0,3.0,82.0,0.0,0.0,0.0,0
C5884,0.0,0.0,8.0,114.0,0.0,65.0,257.0,0
C5887,16.0,115.0,0.0,0.0,0.0,0.0,0.0,0
C5888,19.0,124.0,0.0,0.0,0.0,0.0,0.0,0
C589,6.0,9.0,2.0,100.0,34.0,9.0,135.0,0
C5891,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C5892,26.0,1060.0,0.0,0.0,0.0,0.0,0.0,0
C5893,20.0,284.0,0.0,0.0,0.0,0.0,0.0,0
C5894,13.0,111.0,0.0,0.0,0.0,0.0,0.0,0
C5898,20.0,171.0,0.0,0.0,0.0,0.0,0.0,0
C59,0.0,0.0,2.0,121.0,0.0,14.0,115.0,0
C590,0.0,0.0,2.0,89.0,0.0,11.0,89.0,0
C5901,28.0,1580.0,0.0,0.0,0.0,0.0,0.0,0
C5902,27.0,524.0,2.0,84.0,0.0,12.0,105.0,0
C5904,24.0,316.0,0.0,0.0,0.0,0.0,0.0,0
C5905,0.0,0.0,1.0,36.0,0.0,11.0,90.0,0
C5908,12.0,42.0,0.0,0.0,0.0,0.0,0.0,0
C5909,27.0,2297.0,0.0,0.0,0.0,0.0,0.0,0
C591,0.0,0.0,1.0,42.0,0.0,12.0,101.0,0
C5910,22.0,402.0,0.0,0.0,0.0,0.0,0.0,0
C5911,21.0,176.0,0.0,0.0,0.0,0.0,0.0,0
C5913,29.0,2621.0,1.0,4.0,0.0,10.0,21.0,0
C5917,20.0,64.0,0.0,0.0,0.0,0.0,0.0,0
C5919,21.0,796.0,3.0,60.0,0.0,13.0,32.0,0
C592,0.0,0.0,1.0,59.0,0.0,12.0,91.0,0
C5920,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0
C5921,0.0,0.0,5.0,269.0,0.0,67.0,264.0,0
C5923,0.0,0.0,4.0,118.0,0.0,52.0,118.0,0
C5924,0.0,0.0,3.0,70.0,0.0,23.0,55.0,0
C5925,0.0,0.0,6.0,145.0,0.0,12.0,24.0,0
C5927,0.0,0.0,4.0,146.0,0.0,63.0,276.0,0
C5929,0.0,0.0,4.0,103.0,0.0,53.0,152.0,0
C593,0.0,0.0,3.0,120.0,0.0,19.0,112.0,0
C5931,0.0,0.0,3.0,154.0,0.0,43.0,151.0,0
C5933,0.0,0.0,0.0,0.0,0.0,43.0,119.0,0
C5934,22.0,381.0,0.0,0.0,0.0,11.0,12.0,0
C5936,0.0,0.0,0.0,0.0,0.0,47.0,80.0,0
C5937,0.0,0.0,0.0,0.0,0.0,12.0,29.0,0
C5939,26.0,1347.0,0.0,0.0,0.0,90.0,576.0,0
C594,0.0,0.0,2.0,84.0,0.0,10.0,96.0,0
C5941,20.0,218.0,0.0,0.0,0.0,0.0,0.0,0
C5942,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C5946,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0
C5948,24.0,1956.0,0.0,0.0,0.0,0.0,0.0,0
C5949,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0
C595,0.0,0.0,2.0,92.0,0.0,15.0,110.0,0
C5953,24.0,598.0,0.0,0.0,0.0,0.0,0.0,0
C5956,19.0,72.0,0.0,0.0,0.0,0.0,0.0,0
C5957,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C5959,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C596,0.0,0.0,1.0,29.0,0.0,11.0,95.0,0
C5961,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C597,3.0,7.0,1.0,62.0,0.0,11.0,86.0,0
C5974,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C5979,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C598,0.0,0.0,2.0,63.0,0.0,9.0,164.0,0
C5999,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C6,2.0,6.0,1.0,38.0,0.0,11.0,94.0,0
C60,0.0,0.0,2.0,70.0,0.0,7.0,130.0,0
C600,0.0,0.0,2.0,95.0,0.0,11.0,91.0,0
C601,11.0,20.0,2.0,109.0,0.0,14.0,101.0,0
C6014,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C602,0.0,0.0,2.0,63.0,0.0,13.0,91.0,0
C6024,16.0,60.0,0.0,0.0,0.0,0.0,0.0,0
C6033,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C6037,21.0,1090.0,0.0,0.0,0.0,0.0,0.0,0
C604,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0
C6041,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C6047,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C605,0.0,0.0,2.0,99.0,0.0,14.0,107.0,0
C6058,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C606,6.0,7.0,6.0,135.0,0.0,15.0,216.0,0
C6066,16.0,79.0,0.0,0.0,0.0,0.0,0.0,0
C6067,21.0,44.0,0.0,0.0,0.0,0.0,0.0,0
C607,0.0,0.0,1.0,64.0,0.0,15.0,126.0,0
C608,22.0,1507.0,1.0,73.0,0.0,11.0,90.0,0
C609,0.0,0.0,1.0,41.0,0.0,12.0,92.0,0
C6093,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C6096,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C61,0.0,0.0,9.0,5670.0,0.0,10.0,109.0,0
C610,1.0,2.0,2.0,87.0,0.0,11.0,89.0,0
C611,0.0,0.0,3.0,74.0,0.0,3.0,28.0,0
C6110,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0
C612,0.0,0.0,2489.0,39011.0,301.0,8.0,72.0,0
C613,0.0,0.0,2.0,82.0,0.0,12.0,405.0,0
C614,0.0,0.0,2.0,85.0,0.0,15.0,95.0,0
C6143,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C6146,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C6148,14.0,88.0,0.0,0.0,0.0,0.0,0.0,0
C615,6.0,6.0,2.0,54.0,0.0,11.0,156.0,0
C6155,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0
C616,0.0,0.0,5.0,490.0,2.0,5.0,55.0,0
C6163,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C617,0.0,0.0,2.0,105.0,0.0,14.0,111.0,0
C6171,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C618,0.0,0.0,2.0,77.0,0.0,13.0,108.0,0
C6181,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0
C6183,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0
C6184,10.0,36.0,0.0,0.0,0.0,0.0,0.0,0
C6189,17.0,78.0,0.0,0.0,0.0,0.0,0.0,0
C619,1.0,1.0,1.0,50.0,0.0,14.0,97.0,0
C62,16.0,266.0,4.0,141.0,0.0,10.0,146.0,0
C620,0.0,0.0,2.0,94.0,0.0,11.0,87.0,0
C6200,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0
C6201,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0
C621,1.0,1.0,2.0,22.0,0.0,9.0,3305.0,0
C6217,19.0,67.0,0.0,0.0,0.0,0.0,0.0,0
C6219,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C622,0.0,0.0,2.0,69.0,0.0,16.0,205.0,0
C6223,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C6225,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C623,0.0,0.0,2.0,67.0,0.0,13.0,101.0,0
C6238,20.0,653.0,0.0,0.0,0.0,0.0,0.0,0
C624,0.0,0.0,2.0,84.0,0.0,14.0,103.0,0
C6247,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0
C6249,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C625,0.0,0.0,2230.0,36618.0,70.0,8.0,64.0,0
C6255,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C626,9.0,50.0,6.0,212.0,0.0,12.0,223.0,0
C6261,7.0,56.0,0.0,0.0,0.0,0.0,0.0,0
C6267,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0
C627,1.0,1.0,1.0,45.0,0.0,10.0,88.0,0
C6273,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C6275,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0
C6279,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C628,1.0,4.0,2.0,48.0,0.0,3.0,28.0,0
C6281,17.0,62.0,0.0,0.0,0.0,0.0,0.0,0
C629,0.0,0.0,1.0,62.0,0.0,11.0,180.0,0
C6290,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C6296,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C63,0.0,0.0,3.0,412.0,0.0,13.0,91.0,0
C630,0.0,0.0,2.0,72.0,0.0,0.0,0.0,0
C6300,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C631,19.0,1323.0,5.0,92.0,0.0,14.0,139.0,0
C632,0.0,0.0,2.0,94.0,0.0,23.0,127.0,0
C633,1.0,1.0,1.0,54.0,0.0,10.0,344.0,0
C6332,16.0,61.0,0.0,0.0,0.0,0.0,0.0,0
C6335,13.0,259.0,0.0,0.0,0.0,0.0,0.0,0
C6336,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0
C634,0.0,0.0,1.0,59.0,0.0,11.0,173.0,0
C6342,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C6346,26.0,1914.0,0.0,0.0,0.0,0.0,0.0,0
C635,5.0,8.0,1.0,34.0,0.0,11.0,91.0,0
C6358,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C636,0.0,0.0,4.0,64.0,0.0,8.0,143.0,0
C6360,16.0,91.0,0.0,0.0,0.0,0.0,0.0,0
C6361,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C6367,28.0,1517.0,0.0,0.0,0.0,0.0,0.0,0
C637,0.0,0.0,2.0,74.0,0.0,13.0,99.0,0
C6373,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0
C639,5.0,20.0,3.0,69.0,0.0,5.0,158.0,0
C64,19.0,1041.0,3.0,96.0,0.0,13.0,94.0,0
C640,0.0,0.0,3.0,99.0,0.0,16.0,106.0,0
C6407,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0
C641,0.0,0.0,6.0,200.0,0.0,14.0,121.0,0
C642,1.0,1.0,1.0,50.0,0.0,12.0,87.0,0
C6421,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C643,0.0,0.0,1.0,71.0,0.0,11.0,90.0,0
C6433,13.0,45.0,0.0,0.0,0.0,0.0,0.0,0
C644,0.0,0.0,1.0,50.0,0.0,11.0,87.0,0
C6440,19.0,68.0,0.0,0.0,0.0,0.0,0.0,0
C6442,21.0,428.0,0.0,0.0,0.0,0.0,0.0,0
C6445,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C6449,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C645,0.0,0.0,1.0,68.0,0.0,11.0,91.0,0
C6458,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0
C646,0.0,0.0,2.0,88.0,0.0,11.0,87.0,0
C6466,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C647,2.0,2.0,2.0,58.0,0.0,13.0,93.0,0
C648,0.0,0.0,2.0,85.0,0.0,14.0,95.0,0
C649,0.0,0.0,1.0,37.0,0.0,11.0,95.0,0
C6492,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C6495,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C65,0.0,0.0,1.0,78.0,0.0,17.0,95.0,0
C650,0.0,0.0,2.0,77.0,0.0,13.0,96.0,0
C6503,19.0,80.0,0.0,0.0,0.0,0.0,0.0,0
C6507,15.0,87.0,0.0,0.0,0.0,0.0,0.0,0
C6509,25.0,670.0,0.0,0.0,0.0,0.0,0.0,0
C651,5.0,6.0,2.0,71.0,0.0,17.0,421.0,0
C652,8.0,13.0,1.0,52.0,0.0,12.0,100.0,0
C653,0.0,0.0,1.0,74.0,0.0,10.0,83.0,0
C6530,17.0,36.0,0.0,0.0,0.0,0.0,0.0,0
C6537,32.0,779.0,0.0,0.0,0.0,0.0,0.0,0
C6538,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C654,9.0,37.0,1.0,96.0,0.0,10.0,92.0,0
C6542,18.0,83.0,0.0,0.0,0.0,0.0,0.0,0
C655,0.0,0.0,1.0,45.0,0.0,11.0,91.0,0
C656,0.0,0.0,2.0,81.0,0.0,13.0,98.0,0
C6563,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C657,33.0,3419.0,4.0,152.0,0.0,0.0,0.0,0
C6572,7.0,59.0,0.0,0.0,0.0,0.0,0.0,0
C6574,15.0,37.0,0.0,0.0,0.0,0.0,0.0,0
C6578,17.0,35.0,0.0,0.0,0.0,0.0,0.0,0
C658,0.0,0.0,2.0,86.0,0.0,11.0,88.0,0
C6586,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C6587,10.0,37.0,0.0,0.0,0.0,0.0,0.0,0
C659,0.0,0.0,3.0,115.0,0.0,12.0,93.0,0
C6598,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C66,0.0,0.0,1.0,64.0,0.0,11.0,89.0,0
C660,0.0,0.0,1.0,32.0,0.0,11.0,90.0,0
C6604,16.0,117.0,0.0,0.0,0.0,0.0,0.0,0
C6609,14.0,58.0,0.0,0.0,0.0,0.0,0.0,0
C661,0.0,0.0,1.0,50.0,0.0,11.0,88.0,0
C6615,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0
C662,0.0,0.0,2.0,87.0,0.0,11.0,92.0,0
C6621,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C6623,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C6629,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0
C663,0.0,0.0,2.0,234.0,0.0,17.0,242.0,0
C664,0.0,0.0,2.0,74.0,0.0,17.0,110.0,0
C6641,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C6645,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C665,0.0,0.0,2.0,58.0,0.0,13.0,91.0,0
C6655,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C6657,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C6659,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C6665,9.0,49.0,0.0,0.0,0.0,0.0,0.0,0
C667,0.0,0.0,3.0,126.0,0.0,11.0,180.0,0
C6673,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C6675,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C6679,19.0,50.0,0.0,0.0,0.0,0.0,0.0,0
C668,0.0,0.0,3.0,96.0,0.0,19.0,416.0,0
C6689,12.0,33.0,0.0,0.0,0.0,0.0,0.0,0
C669,0.0,0.0,2.0,89.0,0.0,14.0,102.0,0
C6699,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0
C67,2.0,2.0,2.0,61.0,0.0,13.0,100.0,0
C670,0.0,0.0,3.0,122.0,0.0,14.0,98.0,0
C671,0.0,0.0,3.0,117.0,0.0,12.0,87.0,0
C672,0.0,0.0,2.0,75.0,0.0,12.0,89.0,0
C6725,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C6729,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C673,0.0,0.0,3.0,123.0,0.0,15.0,92.0,0
C6737,15.0,47.0,0.0,0.0,0.0,0.0,0.0,0
C6739,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C674,0.0,0.0,2.0,59.0,0.0,16.0,474.0,0
C6741,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C6747,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C675,1.0,1.0,3.0,77.0,0.0,10.0,44.0,0
C6752,17.0,40.0,0.0,0.0,0.0,0.0,0.0,0
C6758,33.0,2257.0,0.0,0.0,0.0,0.0,0.0,0
C676,0.0,0.0,1.0,48.0,0.0,11.0,89.0,0
C677,16.0,34.0,2.0,76.0,0.0,13.0,95.0,0
C678,0.0,0.0,1.0,53.0,0.0,7.0,130.0,0
C6781,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C6785,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C679,12.0,49.0,3.0,120.0,0.0,18.0,244.0,0
C6793,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C6795,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C68,10.0,48.0,1.0,79.0,0.0,9.0,89.0,0
C680,3.0,3.0,1.0,55.0,0.0,14.0,96.0,0
C6801,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C6806,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C681,0.0,0.0,2.0,82.0,0.0,14.0,97.0,0
C6810,28.0,10807.0,0.0,0.0,0.0,0.0,0.0,0
C6815,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C6817,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C682,0.0,0.0,1.0,55.0,0.0,11.0,91.0,0
C6823,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C6826,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C683,0.0,0.0,2.0,77.0,0.0,15.0,106.0,0
C6837,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C684,0.0,0.0,3.0,131.0,0.0,13.0,95.0,0
C6841,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C6846,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C6847,14.0,36.0,0.0,0.0,0.0,0.0,0.0,0
C685,0.0,0.0,3.0,54.0,0.0,6.0,135.0,0
C6855,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C6857,27.0,2183.0,0.0,0.0,0.0,0.0,0.0,0
C686,0.0,0.0,3.0,120.0,0.0,15.0,132.0,0
C687,0.0,0.0,1.0,38.0,0.0,13.0,153.0,0
C6871,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C6876,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C688,0.0,0.0,1.0,57.0,0.0,11.0,90.0,0
C6889,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0
C689,0.0,0.0,1.0,54.0,0.0,12.0,95.0,0
C6895,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C6897,28.0,1442.0,0.0,0.0,0.0,0.0,0.0,0
C69,0.0,0.0,1.0,46.0,0.0,12.0,197.0,0
C690,0.0,0.0,3.0,99.0,0.0,14.0,108.0,0
C6909,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0
C691,10.0,28.0,1.0,87.0,0.0,10.0,93.0,0
C6917,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C6918,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C692,0.0,0.0,1.0,36.0,0.0,14.0,118.0,0
C6920,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C6928,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C693,0.0,0.0,1.0,38.0,0.0,11.0,89.0,0
C6931,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C6937,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0
C694,0.0,0.0,1.0,67.0,0.0,11.0,97.0,0
C695,3.0,14.0,1.0,47.0,0.0,11.0,86.0,0
C6957,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C697,23.0,120.0,2.0,73.0,0.0,13.0,100.0,0
C698,0.0,0.0,1.0,161.0,0.0,7.0,83.0,0
C6984,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C6988,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C699,4.0,6.0,2.0,72.0,0.0,13.0,98.0,0
C6992,10.0,99.0,0.0,0.0,0.0,0.0,0.0,0
C7,0.0,0.0,7.0,5900.0,0.0,0.0,0.0,0
C70,0.0,0.0,3.0,126.0,0.0,16.0,106.0,0
C700,1.0,2.0,2.0,92.0,0.0,13.0,99.0,0
C7008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C7009,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C701,0.0,0.0,1.0,48.0,0.0,11.0,173.0,0
C7011,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0
C702,0.0,0.0,2.0,96.0,0.0,19.0,170.0,0
C7024,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C7027,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C703,0.0,0.0,1.0,32.0,0.0,9.0,138.0,0
C7036,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C7038,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C704,0.0,0.0,2.0,90.0,0.0,18.0,105.0,0
C7040,11.0,130.0,0.0,0.0,0.0,0.0,0.0,0
C7046,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0
C705,1.0,1.0,2.0,88.0,0.0,11.0,91.0,0
C706,1.0,1.0,11.0,238.0,0.0,3.0,36.0,0
C7063,7.0,88.0,0.0,0.0,0.0,0.0,0.0,0
C7065,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C7069,10.0,47.0,0.0,0.0,0.0,0.0,0.0,0
C707,8.0,8.0,2.0,55.0,0.0,14.0,182.0,0
C7073,14.0,32.0,0.0,0.0,0.0,0.0,0.0,0
C7075,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0
C708,0.0,0.0,1.0,33.0,0.0,11.0,87.0,0
C7081,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C7083,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C709,21.0,1618.0,1.0,56.0,0.0,11.0,88.0,0
C7093,21.0,102.0,0.0,0.0,0.0,0.0,0.0,0
C7095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C71,0.0,0.0,1.0,58.0,0.0,11.0,96.0,0
C710,0.0,0.0,2.0,100.0,0.0,10.0,93.0,0
C7102,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0
C7109,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C711,0.0,0.0,1.0,54.0,0.0,16.0,110.0,0
C7115,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C7119,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C712,0.0,0.0,2.0,52.0,0.0,14.0,103.0,0
C713,0.0,0.0,1.0,58.0,0.0,11.0,89.0,0
C7137,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C714,0.0,0.0,1.0,42.0,0.0,11.0,90.0,0
C7141,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C715,13.0,171.0,1.0,87.0,0.0,9.0,87.0,0
C7158,10.0,47.0,0.0,0.0,0.0,0.0,0.0,0
C716,2.0,3.0,3.0,85.0,0.0,9.0,80.0,0
C7160,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0
